,artist,album_name,album_uri,track,release_date,id,song_uri,track_href,analysis_url,type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
322,BTS,The Most Beautiful Moment in Life Pt.2,spotify:album:2ds8iT4wkaN1Q1gZe1qcOD,Ma City,2015-11-30,2wm3oZ5IzWz5tVyo3gFIJq,spotify:track:2wm3oZ5IzWz5tVyo3gFIJq,https://api.spotify.com/v1/tracks/2wm3oZ5IzWz5tVyo3gFIJq,https://api.spotify.com/v1/audio-analysis/2wm3oZ5IzWz5tVyo3gFIJq,audio_features,0.668,0.967,6.0,-2.192,0.0,0.0957,0.000266,0.0,0.0777,0.807,122.007,256687,4
323,BTS,The Most Beautiful Moment in Life Pt.2,spotify:album:2ds8iT4wkaN1Q1gZe1qcOD,Skit: One Night in a Strange City,2015-11-30,0DaHIESJEC4d0RRpwbgcau,spotify:track:0DaHIESJEC4d0RRpwbgcau,https://api.spotify.com/v1/tracks/0DaHIESJEC4d0RRpwbgcau,https://api.spotify.com/v1/audio-analysis/0DaHIESJEC4d0RRpwbgcau,audio_features,0.575,0.499,3.0,-11.552,1.0,0.936,0.772,0.0,0.42,0.667,160.296,263130,4
324,BTS,The Most Beautiful Moment in Life Pt.2,spotify:album:2ds8iT4wkaN1Q1gZe1qcOD,Autumn Leaves,2015-11-30,158kubraiqKrcYpRsDHrBU,spotify:track:158kubraiqKrcYpRsDHrBU,https://api.spotify.com/v1/tracks/158kubraiqKrcYpRsDHrBU,https://api.spotify.com/v1/audio-analysis/158kubraiqKrcYpRsDHrBU,audio_features,0.619,0.804,10.0,-3.301,0.0,0.0424,0.0135,0.0,0.127,0.314,104.978,267151,4
325,BTS,The Most Beautiful Moment in Life Pt.2,spotify:album:2ds8iT4wkaN1Q1gZe1qcOD,Outro: House of Cards,2015-11-30,2cy3eWaTBoOFJwtFMR6jKb,spotify:track:2cy3eWaTBoOFJwtFMR6jKb,https://api.spotify.com/v1/tracks/2cy3eWaTBoOFJwtFMR6jKb,https://api.spotify.com/v1/audio-analysis/2cy3eWaTBoOFJwtFMR6jKb,audio_features,0.37,0.652,2.0,-4.717,1.0,0.0402,0.4,0.0,0.129,0.265,104.162,177414,4
326,BTS,The Most Beautiful Moment in Life Pt.1,spotify:album:0mEeCuKJQ8Xh9tQ5dMm89X,Intro: The Most Beautiful Moment in Life,2015-04-29,7HhZAKSvFWz4bT5jsZLPeq,spotify:track:7HhZAKSvFWz4bT5jsZLPeq,https://api.spotify.com/v1/tracks/7HhZAKSvFWz4bT5jsZLPeq,https://api.spotify.com/v1/audio-analysis/7HhZAKSvFWz4bT5jsZLPeq,audio_features,0.36,0.97,0.0,-4.422,0.0,0.535,0.236,0.0,0.074,0.257,87.12,123033,1
327,BTS,The Most Beautiful Moment in Life Pt.1,spotify:album:0mEeCuKJQ8Xh9tQ5dMm89X,I Need U,2015-04-29,3wQnyXNFXNUEOBt1pb4urq,spotify:track:3wQnyXNFXNUEOBt1pb4urq,https://api.spotify.com/v1/tracks/3wQnyXNFXNUEOBt1pb4urq,https://api.spotify.com/v1/audio-analysis/3wQnyXNFXNUEOBt1pb4urq,audio_features,0.478,0.88,5.0,-3.097,0.0,0.0739,0.0213,0.0,0.24,0.707,158.356,210987,4
328,BTS,The Most Beautiful Moment in Life Pt.1,spotify:album:0mEeCuKJQ8Xh9tQ5dMm89X,Hold Me Tight,2015-04-29,2SKBwYW23iHoB7CrYSeyC9,spotify:track:2SKBwYW23iHoB7CrYSeyC9,https://api.spotify.com/v1/tracks/2SKBwYW23iHoB7CrYSeyC9,https://api.spotify.com/v1/audio-analysis/2SKBwYW23iHoB7CrYSeyC9,audio_features,0.622,0.728,6.0,-5.111,1.0,0.286,0.0511,0.0,0.171,0.394,139.994,274992,4
329,BTS,The Most Beautiful Moment in Life Pt.1,spotify:album:0mEeCuKJQ8Xh9tQ5dMm89X,Skit: Expectation!,2015-04-29,2giNwwft9s8E5Or8N0olgc,spotify:track:2giNwwft9s8E5Or8N0olgc,https://api.spotify.com/v1/tracks/2giNwwft9s8E5Or8N0olgc,https://api.spotify.com/v1/audio-analysis/2giNwwft9s8E5Or8N0olgc,audio_features,0.635,0.167,9.0,-21.117,0.0,0.665,0.893,0.0,0.501,0.712,100.544,147694,3
330,BTS,The Most Beautiful Moment in Life Pt.1,spotify:album:0mEeCuKJQ8Xh9tQ5dMm89X,Dope,2015-04-29,7jPCPDYoiaKeK7cgNGpIzq,spotify:track:7jPCPDYoiaKeK7cgNGpIzq,https://api.spotify.com/v1/tracks/7jPCPDYoiaKeK7cgNGpIzq,https://api.spotify.com/v1/audio-analysis/7jPCPDYoiaKeK7cgNGpIzq,audio_features,0.595,0.89,10.0,-3.109,0.0,0.245,0.0486,0.0,0.32,0.62,154.071,240021,4
331,BTS,The Most Beautiful Moment in Life Pt.1,spotify:album:0mEeCuKJQ8Xh9tQ5dMm89X,Boyz with Fun,2015-04-29,1sz4drpDPpHVrPUgnXGaNn,spotify:track:1sz4drpDPpHVrPUgnXGaNn,https://api.spotify.com/v1/tracks/1sz4drpDPpHVrPUgnXGaNn,https://api.spotify.com/v1/audio-analysis/1sz4drpDPpHVrPUgnXGaNn,audio_features,0.704,0.96,1.0,-2.606,0.0,0.192,0.0808,0.0,0.383,0.751,116.024,244156,4
332,BTS,The Most Beautiful Moment in Life Pt.1,spotify:album:0mEeCuKJQ8Xh9tQ5dMm89X,Moving On,2015-04-29,0jo4304s0u51JHHCv7it9K,spotify:track:0jo4304s0u51JHHCv7it9K,https://api.spotify.com/v1/tracks/0jo4304s0u51JHHCv7it9K,https://api.spotify.com/v1/audio-analysis/0jo4304s0u51JHHCv7it9K,audio_features,0.684,0.914,0.0,-3.199,1.0,0.204,0.0128,0.0,0.0543,0.929,159.996,292569,4
333,BTS,Wake Up (Standard Edition),spotify:album:2bXp5bEM5sgZdIznTesQZb,Intro.,2014-12-24,3H3i1F0msbZ30iZMYaQ4rN,spotify:track:3H3i1F0msbZ30iZMYaQ4rN,https://api.spotify.com/v1/tracks/3H3i1F0msbZ30iZMYaQ4rN,https://api.spotify.com/v1/audio-analysis/3H3i1F0msbZ30iZMYaQ4rN,audio_features,0.807,0.903,6.0,-3.748,0.0,0.311,0.146,0.0,0.362,0.786,106.568,75080,4
334,BTS,Wake Up (Standard Edition),spotify:album:2bXp5bEM5sgZdIznTesQZb,The Stars,2014-12-24,1PfGlo5nWnbBxfQyY2rxYk,spotify:track:1PfGlo5nWnbBxfQyY2rxYk,https://api.spotify.com/v1/tracks/1PfGlo5nWnbBxfQyY2rxYk,https://api.spotify.com/v1/audio-analysis/1PfGlo5nWnbBxfQyY2rxYk,audio_features,0.602,0.957,0.0,-3.132,1.0,0.244,0.0292,0.0,0.101,0.574,170.054,255320,4
335,BTS,Wake Up (Standard Edition),spotify:album:2bXp5bEM5sgZdIznTesQZb,Iine!,2014-12-24,5lMu1penXwmhLWp82YwTpa,spotify:track:5lMu1penXwmhLWp82YwTpa,https://api.spotify.com/v1/tracks/5lMu1penXwmhLWp82YwTpa,https://api.spotify.com/v1/audio-analysis/5lMu1penXwmhLWp82YwTpa,audio_features,0.766,0.674,0.0,-5.554,0.0,0.0897,0.227,0.0,0.124,0.769,101.003,232467,4
336,BTS,Wake Up (Standard Edition),spotify:album:2bXp5bEM5sgZdIznTesQZb,Iine!Pt.2 - Ano Bashode -,2014-12-24,5ajpyr32JgFtvW0nzvgva4,spotify:track:5ajpyr32JgFtvW0nzvgva4,https://api.spotify.com/v1/tracks/5ajpyr32JgFtvW0nzvgva4,https://api.spotify.com/v1/audio-analysis/5ajpyr32JgFtvW0nzvgva4,audio_features,0.684,0.717,11.0,-5.765,0.0,0.151,0.478,0.0,0.367,0.861,95.039,235467,4
337,BTS,Wake Up (Standard Edition),spotify:album:2bXp5bEM5sgZdIznTesQZb,Wake Up,2014-12-24,7gLRRcl3qKKpDlt0gApSAJ,spotify:track:7gLRRcl3qKKpDlt0gApSAJ,https://api.spotify.com/v1/tracks/7gLRRcl3qKKpDlt0gApSAJ,https://api.spotify.com/v1/audio-analysis/7gLRRcl3qKKpDlt0gApSAJ,audio_features,0.709,0.686,8.0,-4.797,1.0,0.0487,0.1,0.0,0.0865,0.734,91.016,352133,4
338,BTS,Wake Up (Standard Edition),spotify:album:2bXp5bEM5sgZdIznTesQZb,Outro.,2014-12-24,0KFNlFyyYU3i4JRhNR0V14,spotify:track:0KFNlFyyYU3i4JRhNR0V14,https://api.spotify.com/v1/tracks/0KFNlFyyYU3i4JRhNR0V14,https://api.spotify.com/v1/audio-analysis/0KFNlFyyYU3i4JRhNR0V14,audio_features,0.679,0.7,2.0,-5.724,1.0,0.079,0.696,1.67e-05,0.209,0.786,96.059,96493,4
339,BTS,Dark & Wild,spotify:album:35voVqYGkotyJ945O9egDY,Intro: What Am I to You,2014-08-20,3HhgGvmDKx13uRTkXYfcDw,spotify:track:3HhgGvmDKx13uRTkXYfcDw,https://api.spotify.com/v1/tracks/3HhgGvmDKx13uRTkXYfcDw,https://api.spotify.com/v1/audio-analysis/3HhgGvmDKx13uRTkXYfcDw,audio_features,0.475,0.899,0.0,-2.228,1.0,0.292,0.426,0.0,0.366,0.568,83.821,165121,4
340,BTS,Dark & Wild,spotify:album:35voVqYGkotyJ945O9egDY,Danger,2014-08-20,0zzRxtfO5FGxKdqq4OKmlw,spotify:track:0zzRxtfO5FGxKdqq4OKmlw,https://api.spotify.com/v1/tracks/0zzRxtfO5FGxKdqq4OKmlw,https://api.spotify.com/v1/audio-analysis/0zzRxtfO5FGxKdqq4OKmlw,audio_features,0.738,0.868,1.0,-3.363,1.0,0.0702,0.000907,0.000209,0.275,0.377,111.991,245140,4
341,BTS,Dark & Wild,spotify:album:35voVqYGkotyJ945O9egDY,War of Hormone,2014-08-20,29SjtKzBoJDgyIBusHylIS,spotify:track:29SjtKzBoJDgyIBusHylIS,https://api.spotify.com/v1/tracks/29SjtKzBoJDgyIBusHylIS,https://api.spotify.com/v1/audio-analysis/29SjtKzBoJDgyIBusHylIS,audio_features,0.612,0.993,9.0,-1.895,1.0,0.24,0.116,0.0,0.307,0.488,98.004,265602,4
342,BTS,Dark & Wild,spotify:album:35voVqYGkotyJ945O9egDY,Hip Hop Phile,2014-08-20,4c9XojqJDu7KNCh8GmNbj5,spotify:track:4c9XojqJDu7KNCh8GmNbj5,https://api.spotify.com/v1/tracks/4c9XojqJDu7KNCh8GmNbj5,https://api.spotify.com/v1/audio-analysis/4c9XojqJDu7KNCh8GmNbj5,audio_features,0.796,0.878,1.0,-3.325,1.0,0.185,0.171,0.0,0.234,0.795,144.0,257301,4
343,BTS,Dark & Wild,spotify:album:35voVqYGkotyJ945O9egDY,Let Me Know,2014-08-20,2uqzfXB7NlBnhQd04W7HaH,spotify:track:2uqzfXB7NlBnhQd04W7HaH,https://api.spotify.com/v1/tracks/2uqzfXB7NlBnhQd04W7HaH,https://api.spotify.com/v1/audio-analysis/2uqzfXB7NlBnhQd04W7HaH,audio_features,0.61,0.829,11.0,-4.84,0.0,0.0847,0.0111,0.0,0.0961,0.156,136.102,254973,4
344,BTS,Dark & Wild,spotify:album:35voVqYGkotyJ945O9egDY,Rain,2014-08-20,6Jr2GutTFyfvAzGA36R2Uj,spotify:track:6Jr2GutTFyfvAzGA36R2Uj,https://api.spotify.com/v1/tracks/6Jr2GutTFyfvAzGA36R2Uj,https://api.spotify.com/v1/audio-analysis/6Jr2GutTFyfvAzGA36R2Uj,audio_features,0.703,0.851,1.0,-4.918,0.0,0.144,0.031,0.0,0.354,0.315,89.958,264667,4
345,BTS,Dark & Wild,spotify:album:35voVqYGkotyJ945O9egDY,BTS Cypher Pt.3: Killer,2014-08-20,5OlieB5VdsOMuBuCtllXGW,spotify:track:5OlieB5VdsOMuBuCtllXGW,https://api.spotify.com/v1/tracks/5OlieB5VdsOMuBuCtllXGW,https://api.spotify.com/v1/audio-analysis/5OlieB5VdsOMuBuCtllXGW,audio_features,0.793,0.924,4.0,-3.017,0.0,0.321,0.0217,0.0,0.644,0.665,140.031,267783,4
346,BTS,Dark & Wild,spotify:album:35voVqYGkotyJ945O9egDY,Interlude: What Are You Doing Now,2014-08-20,6w5nte2isfv5QLImckFD8a,spotify:track:6w5nte2isfv5QLImckFD8a,https://api.spotify.com/v1/tracks/6w5nte2isfv5QLImckFD8a,https://api.spotify.com/v1/audio-analysis/6w5nte2isfv5QLImckFD8a,audio_features,0.783,0.683,4.0,-5.195,1.0,0.0895,0.0532,0.772,0.0529,0.55,82.996,41757,4
347,BTS,Dark & Wild,spotify:album:35voVqYGkotyJ945O9egDY,Could You Turn off Your Cell Phone,2014-08-20,022wInIMcMtWRqkcpy7WwO,spotify:track:022wInIMcMtWRqkcpy7WwO,https://api.spotify.com/v1/tracks/022wInIMcMtWRqkcpy7WwO,https://api.spotify.com/v1/audio-analysis/022wInIMcMtWRqkcpy7WwO,audio_features,0.459,0.856,6.0,-4.383,0.0,0.232,0.152,0.0,0.08,0.917,97.027,234063,4
348,BTS,Dark & Wild,spotify:album:35voVqYGkotyJ945O9egDY,Embarrassed,2014-08-20,3eSPLTR9JtKiT1X4sAkTg8,spotify:track:3eSPLTR9JtKiT1X4sAkTg8,https://api.spotify.com/v1/tracks/3eSPLTR9JtKiT1X4sAkTg8,https://api.spotify.com/v1/audio-analysis/3eSPLTR9JtKiT1X4sAkTg8,audio_features,0.556,0.897,2.0,-3.019,1.0,0.282,0.181,0.0,0.379,0.551,84.604,241762,4
349,BTS,Dark & Wild,spotify:album:35voVqYGkotyJ945O9egDY,24/7=Heaven,2014-08-20,17SBD4aDKo9ZeahcQJ6j72,spotify:track:17SBD4aDKo9ZeahcQJ6j72,https://api.spotify.com/v1/tracks/17SBD4aDKo9ZeahcQJ6j72,https://api.spotify.com/v1/audio-analysis/17SBD4aDKo9ZeahcQJ6j72,audio_features,0.642,0.903,2.0,-2.976,1.0,0.117,0.0635,0.0,0.33,0.573,96.068,226425,4
350,BTS,Dark & Wild,spotify:album:35voVqYGkotyJ945O9egDY,Look Here,2014-08-20,0x4cMbCLC6L7aJQs3EiPaZ,spotify:track:0x4cMbCLC6L7aJQs3EiPaZ,https://api.spotify.com/v1/tracks/0x4cMbCLC6L7aJQs3EiPaZ,https://api.spotify.com/v1/audio-analysis/0x4cMbCLC6L7aJQs3EiPaZ,audio_features,0.863,0.854,4.0,-4.564,0.0,0.0893,0.0418,0.00152,0.0551,0.784,119.996,218887,4
351,BTS,Dark & Wild,spotify:album:35voVqYGkotyJ945O9egDY,So 4 more,2014-08-20,5EdwOTiD4Vz7xEoB7jt8En,spotify:track:5EdwOTiD4Vz7xEoB7jt8En,https://api.spotify.com/v1/tracks/5EdwOTiD4Vz7xEoB7jt8En,https://api.spotify.com/v1/audio-analysis/5EdwOTiD4Vz7xEoB7jt8En,audio_features,0.676,0.925,8.0,-2.451,1.0,0.111,0.00405,6.31e-06,0.279,0.798,163.952,235020,4
352,BTS,Dark & Wild,spotify:album:35voVqYGkotyJ945O9egDY,Outro: Do You Think It Makes Sense?,2014-08-20,0I4CicY6MftmDgdd76LXss,spotify:track:0I4CicY6MftmDgdd76LXss,https://api.spotify.com/v1/tracks/0I4CicY6MftmDgdd76LXss,https://api.spotify.com/v1/audio-analysis/0I4CicY6MftmDgdd76LXss,audio_features,0.634,0.815,1.0,-4.324,1.0,0.0409,0.0714,0.0,0.146,0.553,103.041,172658,4
353,BTS,Skool Luv Affair (Special Addition),spotify:album:0pX41mddl0CZXxpxkQ7347,Miss Right,2014-05-14,1ht2uYq91yLc9S6IxwiwCK,spotify:track:1ht2uYq91yLc9S6IxwiwCK,https://api.spotify.com/v1/tracks/1ht2uYq91yLc9S6IxwiwCK,https://api.spotify.com/v1/audio-analysis/1ht2uYq91yLc9S6IxwiwCK,audio_features,0.718,0.835,1.0,-4.925,1.0,0.213,0.371,0.0,0.0764,0.855,92.97,241375,4
354,BTS,Skool Luv Affair (Special Addition),spotify:album:0pX41mddl0CZXxpxkQ7347,Like - Slow Jam Remix,2014-05-14,5OXUwFDCnmT3eUWUYVRrk9,spotify:track:5OXUwFDCnmT3eUWUYVRrk9,https://api.spotify.com/v1/tracks/5OXUwFDCnmT3eUWUYVRrk9,https://api.spotify.com/v1/audio-analysis/5OXUwFDCnmT3eUWUYVRrk9,audio_features,0.532,0.673,10.0,-5.401,1.0,0.185,0.336,0.0,0.159,0.653,99.712,232692,4
355,BTS,Skool Luv Affair (Special Addition),spotify:album:0pX41mddl0CZXxpxkQ7347,Intro: Skool Luv Affair,2014-05-14,5heidJi9Gni0QHhXStoimY,spotify:track:5heidJi9Gni0QHhXStoimY,https://api.spotify.com/v1/tracks/5heidJi9Gni0QHhXStoimY,https://api.spotify.com/v1/audio-analysis/5heidJi9Gni0QHhXStoimY,audio_features,0.587,0.82,4.0,-2.701,0.0,0.428,0.0601,0.0,0.0599,0.671,93.841,178282,4
356,BTS,Skool Luv Affair (Special Addition),spotify:album:0pX41mddl0CZXxpxkQ7347,Boy in Luv,2014-05-14,1wdWWC1YzKkCWp06e0IPqH,spotify:track:1wdWWC1YzKkCWp06e0IPqH,https://api.spotify.com/v1/tracks/1wdWWC1YzKkCWp06e0IPqH,https://api.spotify.com/v1/audio-analysis/1wdWWC1YzKkCWp06e0IPqH,audio_features,0.491,0.947,0.0,-2.252,1.0,0.306,0.00261,0.0,0.34,0.474,166.236,230778,4
357,BTS,Skool Luv Affair (Special Addition),spotify:album:0pX41mddl0CZXxpxkQ7347,Skit: Soulmate,2014-05-14,7gP8B9DHYnZ7AynrVdhYbZ,spotify:track:7gP8B9DHYnZ7AynrVdhYbZ,https://api.spotify.com/v1/tracks/7gP8B9DHYnZ7AynrVdhYbZ,https://api.spotify.com/v1/audio-analysis/7gP8B9DHYnZ7AynrVdhYbZ,audio_features,0.633,0.285,4.0,-15.35,1.0,0.841,0.898,0.0,0.905,0.749,124.219,92791,3
358,BTS,Skool Luv Affair (Special Addition),spotify:album:0pX41mddl0CZXxpxkQ7347,Where You From,2014-05-14,6gGCS5r2t5uxaeBWAPeBp2,spotify:track:6gGCS5r2t5uxaeBWAPeBp2,https://api.spotify.com/v1/tracks/6gGCS5r2t5uxaeBWAPeBp2,https://api.spotify.com/v1/audio-analysis/6gGCS5r2t5uxaeBWAPeBp2,audio_features,0.654,0.867,7.0,-1.772,1.0,0.313,0.432,0.0,0.0745,0.919,85.078,240107,4
359,BTS,Skool Luv Affair (Special Addition),spotify:album:0pX41mddl0CZXxpxkQ7347,Just One Day,2014-05-14,5oXLcjfVfq0QxIfgIHgYGn,spotify:track:5oXLcjfVfq0QxIfgIHgYGn,https://api.spotify.com/v1/tracks/5oXLcjfVfq0QxIfgIHgYGn,https://api.spotify.com/v1/audio-analysis/5oXLcjfVfq0QxIfgIHgYGn,audio_features,0.685,0.713,6.0,-4.705,0.0,0.266,0.179,0.0,0.377,0.301,95.092,239470,4
360,BTS,Skool Luv Affair (Special Addition),spotify:album:0pX41mddl0CZXxpxkQ7347,Tomorrow,2014-05-14,1LdpcTZm0Of4Nq0FsbREKO,spotify:track:1LdpcTZm0Of4Nq0FsbREKO,https://api.spotify.com/v1/tracks/1LdpcTZm0Of4Nq0FsbREKO,https://api.spotify.com/v1/audio-analysis/1LdpcTZm0Of4Nq0FsbREKO,audio_features,0.399,0.887,1.0,-2.578,0.0,0.201,0.00946,0.0,0.281,0.627,128.119,261575,4
361,BTS,Skool Luv Affair (Special Addition),spotify:album:0pX41mddl0CZXxpxkQ7347,BTS Cypher Pt.2: Triptych,2014-05-14,1EzaBJk1rcT3ukKRPko1s4,spotify:track:1EzaBJk1rcT3ukKRPko1s4,https://api.spotify.com/v1/tracks/1EzaBJk1rcT3ukKRPko1s4,https://api.spotify.com/v1/audio-analysis/1EzaBJk1rcT3ukKRPko1s4,audio_features,0.585,0.98,5.0,-0.826,1.0,0.37,0.127,0.0,0.692,0.837,141.945,288771,4
362,BTS,Skool Luv Affair (Special Addition),spotify:album:0pX41mddl0CZXxpxkQ7347,Spine Breaker,2014-05-14,1srYOWykolKZnA6SAN1GiA,spotify:track:1srYOWykolKZnA6SAN1GiA,https://api.spotify.com/v1/tracks/1srYOWykolKZnA6SAN1GiA,https://api.spotify.com/v1/audio-analysis/1srYOWykolKZnA6SAN1GiA,audio_features,0.679,0.927,0.0,-1.058,1.0,0.15,0.164,0.0,0.437,0.861,93.989,238530,4
363,BTS,Skool Luv Affair (Special Addition),spotify:album:0pX41mddl0CZXxpxkQ7347,Jump,2014-05-14,6bv8GUc337blg2QcskhdAJ,spotify:track:6bv8GUc337blg2QcskhdAJ,https://api.spotify.com/v1/tracks/6bv8GUc337blg2QcskhdAJ,https://api.spotify.com/v1/audio-analysis/6bv8GUc337blg2QcskhdAJ,audio_features,0.495,0.974,7.0,-0.947,0.0,0.282,0.0349,0.0,0.44,0.763,102.077,236489,4
364,BTS,Skool Luv Affair (Special Addition),spotify:album:0pX41mddl0CZXxpxkQ7347,Outro: Propose,2014-05-14,7EW03rmUEfPIFSxuzZQsgA,spotify:track:7EW03rmUEfPIFSxuzZQsgA,https://api.spotify.com/v1/tracks/7EW03rmUEfPIFSxuzZQsgA,https://api.spotify.com/v1/audio-analysis/7EW03rmUEfPIFSxuzZQsgA,audio_features,0.397,0.847,2.0,-2.488,1.0,0.159,0.467,0.0,0.205,0.514,173.733,122514,4
365,BTS,Skool Luv Affair,spotify:album:5r35iS0uSSoQBKzQj0IeI3,Intro: Skool Luv Affair,2014-02-12,7vG0yTvfZZtQ4DoSyy5a61,spotify:track:7vG0yTvfZZtQ4DoSyy5a61,https://api.spotify.com/v1/tracks/7vG0yTvfZZtQ4DoSyy5a61,https://api.spotify.com/v1/audio-analysis/7vG0yTvfZZtQ4DoSyy5a61,audio_features,0.587,0.82,4.0,-2.701,0.0,0.428,0.0601,0.0,0.0599,0.671,93.841,178282,4
366,BTS,Skool Luv Affair,spotify:album:5r35iS0uSSoQBKzQj0IeI3,Boy in Luv,2014-02-12,3FnDv33WrrMtuEr7hNR3ev,spotify:track:3FnDv33WrrMtuEr7hNR3ev,https://api.spotify.com/v1/tracks/3FnDv33WrrMtuEr7hNR3ev,https://api.spotify.com/v1/audio-analysis/3FnDv33WrrMtuEr7hNR3ev,audio_features,0.491,0.947,0.0,-2.252,1.0,0.306,0.00261,0.0,0.34,0.474,166.236,230778,4
367,BTS,Skool Luv Affair,spotify:album:5r35iS0uSSoQBKzQj0IeI3,Skit: Soulmate,2014-02-12,0hukH4ZKPofZVmfTcEnLHN,spotify:track:0hukH4ZKPofZVmfTcEnLHN,https://api.spotify.com/v1/tracks/0hukH4ZKPofZVmfTcEnLHN,https://api.spotify.com/v1/audio-analysis/0hukH4ZKPofZVmfTcEnLHN,audio_features,0.633,0.285,4.0,-15.35,1.0,0.841,0.898,0.0,0.905,0.749,124.219,92791,3
368,BTS,Skool Luv Affair,spotify:album:5r35iS0uSSoQBKzQj0IeI3,Where You From,2014-02-12,0nZaV8LwxHeg8TqFy193IL,spotify:track:0nZaV8LwxHeg8TqFy193IL,https://api.spotify.com/v1/tracks/0nZaV8LwxHeg8TqFy193IL,https://api.spotify.com/v1/audio-analysis/0nZaV8LwxHeg8TqFy193IL,audio_features,0.654,0.867,7.0,-1.772,1.0,0.313,0.432,0.0,0.0745,0.919,85.078,240107,4
369,BTS,Skool Luv Affair,spotify:album:5r35iS0uSSoQBKzQj0IeI3,Just One Day,2014-02-12,6t7WriKgVszATnrdBKSUAf,spotify:track:6t7WriKgVszATnrdBKSUAf,https://api.spotify.com/v1/tracks/6t7WriKgVszATnrdBKSUAf,https://api.spotify.com/v1/audio-analysis/6t7WriKgVszATnrdBKSUAf,audio_features,0.685,0.713,6.0,-4.705,0.0,0.266,0.179,0.0,0.377,0.301,95.092,239470,4
370,BTS,Skool Luv Affair,spotify:album:5r35iS0uSSoQBKzQj0IeI3,Tomorrow,2014-02-12,0JkTVcN5kilfMztDb3bKZk,spotify:track:0JkTVcN5kilfMztDb3bKZk,https://api.spotify.com/v1/tracks/0JkTVcN5kilfMztDb3bKZk,https://api.spotify.com/v1/audio-analysis/0JkTVcN5kilfMztDb3bKZk,audio_features,0.399,0.887,1.0,-2.578,0.0,0.201,0.00946,0.0,0.281,0.627,128.119,261575,4
371,BTS,Skool Luv Affair,spotify:album:5r35iS0uSSoQBKzQj0IeI3,BTS Cypher Pt.2: Triptych,2014-02-12,41eoHn3yTDYMV9hFn50ef4,spotify:track:41eoHn3yTDYMV9hFn50ef4,https://api.spotify.com/v1/tracks/41eoHn3yTDYMV9hFn50ef4,https://api.spotify.com/v1/audio-analysis/41eoHn3yTDYMV9hFn50ef4,audio_features,0.585,0.98,5.0,-0.826,1.0,0.37,0.127,0.0,0.692,0.837,141.945,288771,4
372,BTS,Skool Luv Affair,spotify:album:5r35iS0uSSoQBKzQj0IeI3,Spine Breaker,2014-02-12,0F3Dpp18yIxIm7XRmn0LBj,spotify:track:0F3Dpp18yIxIm7XRmn0LBj,https://api.spotify.com/v1/tracks/0F3Dpp18yIxIm7XRmn0LBj,https://api.spotify.com/v1/audio-analysis/0F3Dpp18yIxIm7XRmn0LBj,audio_features,0.679,0.927,0.0,-1.058,1.0,0.15,0.164,0.0,0.437,0.861,93.989,238530,4
373,BTS,Skool Luv Affair,spotify:album:5r35iS0uSSoQBKzQj0IeI3,Jump,2014-02-12,1jZZm43y7RPuwjJQ5LrGHe,spotify:track:1jZZm43y7RPuwjJQ5LrGHe,https://api.spotify.com/v1/tracks/1jZZm43y7RPuwjJQ5LrGHe,https://api.spotify.com/v1/audio-analysis/1jZZm43y7RPuwjJQ5LrGHe,audio_features,0.495,0.974,7.0,-0.947,0.0,0.282,0.0349,0.0,0.44,0.763,102.077,236489,4
374,BTS,Skool Luv Affair,spotify:album:5r35iS0uSSoQBKzQj0IeI3,Outro: Propose,2014-02-12,3x0SuB95K0XewiAKwNEiMZ,spotify:track:3x0SuB95K0XewiAKwNEiMZ,https://api.spotify.com/v1/tracks/3x0SuB95K0XewiAKwNEiMZ,https://api.spotify.com/v1/audio-analysis/3x0SuB95K0XewiAKwNEiMZ,audio_features,0.397,0.847,2.0,-2.488,1.0,0.159,0.467,0.0,0.205,0.514,173.733,122514,4
375,BTS,"O!RUL8,2?",spotify:album:6rWmdSJIaGTVtdMJQ35Lvf,"Intro: O!RUL8,2?",2013-09-11,3FdanLGasOj37Xi316GfZ4,spotify:track:3FdanLGasOj37Xi316GfZ4,https://api.spotify.com/v1/tracks/3FdanLGasOj37Xi316GfZ4,https://api.spotify.com/v1/audio-analysis/3FdanLGasOj37Xi316GfZ4,audio_features,0.455,0.9,7.0,-5.029,1.0,0.393,0.272,0.0,0.0945,0.188,150.14,70531,4
376,BTS,"O!RUL8,2?",spotify:album:6rWmdSJIaGTVtdMJQ35Lvf,N.O,2013-09-11,7JosxtkCqIQieNWXA2Dj3v,spotify:track:7JosxtkCqIQieNWXA2Dj3v,https://api.spotify.com/v1/tracks/7JosxtkCqIQieNWXA2Dj3v,https://api.spotify.com/v1/audio-analysis/7JosxtkCqIQieNWXA2Dj3v,audio_features,0.595,0.914,11.0,-3.764,0.0,0.166,0.0389,0.0,0.457,0.572,146.89,209752,4
377,BTS,"O!RUL8,2?",spotify:album:6rWmdSJIaGTVtdMJQ35Lvf,We On,2013-09-11,29vOLabxvytbI8fX9xgTaD,spotify:track:29vOLabxvytbI8fX9xgTaD,https://api.spotify.com/v1/tracks/29vOLabxvytbI8fX9xgTaD,https://api.spotify.com/v1/audio-analysis/29vOLabxvytbI8fX9xgTaD,audio_features,0.801,0.797,2.0,-4.319,0.0,0.163,0.0405,2.39e-06,0.115,0.801,97.009,230885,4
